OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageFinish,KitchenQual,BsmtQual,ExterQual,Predicted_Price
6,36.37144670794412,2.0,440.0,804.0,27.201441541973214,2,7,1976,1976,1,16.049574940745757,5.407762715750125,43.24625678898149,200560.48
7,28.760449086044865,2.0,440.0,1057.0,33.96896098457045,2,4,1975,1975,1,16.049574940745757,5.407762715750125,43.24625678898149,206723.21
6,35.132994170654655,2.0,440.0,855.0,28.742950913286837,2,6,1977,1977,2,16.049574940745757,5.407762715750125,43.24625678898149,175191.55
6,36.37144670794412,2.0,440.0,804.0,27.201441541973214,2,7,1978,1978,2,16.049574940745757,5.407762715750125,43.24625678898149,194417.53
6,35.132994170654655,2.0,440.0,855.0,28.742950913286837,2,6,1978,1978,0,16.049574940745757,5.407762715750125,14.923808477528233,186477.24
7,24.169648275593225,1.0,345.0,836.0,28.181124634773703,1,5,1976,1976,2,16.049574940745757,11.204495012747543,43.24625678898149,202390.09333333335
5,29.9327772053223,2.0,656.0,864.0,35.46057505994483,1,5,1966,2004,1,16.049574940745757,11.204495012747543,14.923808477528233,172774.87
9,48.96815248952034,3.0,754.0,1776.0,47.692142889959044,3,10,2007,2007,0,0.0,0.0,0.0,538049.34
9,48.27350009389419,3.0,864.0,1365.0,40.46891782723893,2,8,2009,2009,1,0.0,0.0,14.923808477528233,473877.66
9,41.91561950098275,3.0,896.0,2020.0,50.97816446754776,2,7,2008,2008,1,0.0,0.0,0.0,450581.95
10,48.13617621085576,3.0,762.0,2630.0,59.20182424099373,2,8,2007,2007,0,0.0,0.0,0.0,443977.33
9,38.72327292536222,3.0,834.0,1736.0,46.79962462593005,2,7,2008,2008,1,0.0,0.0,0.0,454987.98
8,39.26706383098954,3.0,932.0,1782.0,47.50928048901952,2,7,2004,2005,0,7.08229763200546,0.0,14.923808477528233,409605.93
8,46.782829173732004,3.0,640.0,1508.0,43.05322172645066,2,10,2007,2007,0,0.0,0.0,14.923808477528233,448589.64
9,38.80676254824737,3.0,927.0,1739.0,46.908521952067105,2,8,2008,2008,1,0.0,0.0,0.0,445643.92
9,36.14735570034588,3.0,700.0,1504.0,43.45037542711824,2,6,2006,2006,0,0.0,0.0,14.923808477528233,400004.98
9,39.56948584541427,3.0,850.0,1774.0,47.904329998441646,2,7,2008,2008,0,0.0,0.0,0.0,458269.56
7,39.00840919375767,2.0,583.0,1760.0,47.17162094235081,2,8,2003,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,262833.1
9,46.165914213182326,3.0,886.0,2452.0,56.58602225300165,2,10,2003,2003,0,0.0,0.0,14.923808477528233,461344.14
8,45.68558746401285,3.0,730.0,1082.0,35.123568317996195,3,10,2003,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,411034.94
8,37.12089752669864,3.0,871.0,1598.0,44.71375148464522,2,6,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,381780.99
6,33.737911307559166,2.0,484.0,1358.0,40.336856610910004,2,6,2005,2005,1,7.08229763200546,5.407762715750125,14.923808477528233,203163.0
6,32.96152141660817,2.0,624.0,1306.0,39.33774954026761,2,5,2005,2005,1,7.08229763200546,5.407762715750125,14.923808477528233,203411.28
7,33.737911307559166,2.0,484.0,1350.0,40.336856610910004,2,6,2007,2008,1,7.08229763200546,5.407762715750125,14.923808477528233,242808.51
10,46.53030651712327,3.0,949.0,2492.0,57.06905200531786,2,8,2004,2005,0,0.0,0.0,0.0,416237.08
8,43.76263279515741,3.0,685.0,2200.0,53.40907993187552,2,8,2003,2004,0,0.0,0.0,14.923808477528233,404477.98
9,40.434171850289935,2.0,649.0,1884.0,49.03535240879717,2,6,2008,2009,0,0.0,0.0,0.0,330494.1
9,35.132994170654655,2.0,539.0,1451.0,42.13726728782998,2,6,2008,2008,1,0.0,0.0,0.0,301944.95
8,38.43495178037534,3.0,701.0,1712.0,46.42372379694404,2,8,2002,2003,1,7.08229763200546,0.0,14.923808477528233,379578.03
7,34.4174885763811,2.0,478.0,1405.0,41.2130647652363,2,6,2003,2003,1,7.08229763200546,5.407762715750125,14.923808477528233,242355.47
7,35.132994170654655,2.0,390.0,728.0,24.67500025490991,2,8,2005,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,239468.1
6,35.5981839601343,2.0,392.0,745.0,25.267832805525764,2,7,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,211644.3
7,31.61442302899192,2.0,397.0,1220.0,37.609208924304816,2,5,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,234890.44
7,33.97152898606,2.0,400.0,384.0,25.233443008133108,2,6,2004,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,232170.1
7,37.424489327598046,2.0,436.0,868.0,29.119471907359063,2,7,2004,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,252555.82
7,36.96769900590852,2.0,434.0,846.0,28.478573526517522,2,7,2004,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,251621.53
7,35.58463110074905,2.0,400.0,782.0,27.26397904277779,2,8,2003,2003,0,7.08229763200546,5.407762715750125,14.923808477528233,240129.56
7,33.50186422724894,2.0,393.0,698.0,23.582925057655412,2,7,2003,2003,0,7.08229763200546,5.407762715750125,14.923808477528233,230894.5
8,41.74542257683358,3.0,644.0,870.0,29.404951275910168,2,8,2002,2002,0,7.08229763200546,0.0,14.923808477528233,332965.92
7,33.97152898606,2.0,400.0,384.0,25.233443008133108,2,7,2004,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,234765.7
6,35.92117058377075,2.0,394.0,794.0,27.66613171047378,2,7,2000,2000,0,16.049574940745757,5.407762715750125,43.24625678898149,199679.64
7,34.7709670133943,2.0,400.0,384.0,26.2406775666001,2,7,1999,2000,1,16.049574940745757,5.407762715750125,43.24625678898149,231129.9
7,44.8548410897928,3.0,658.0,1177.0,37.67123988998996,2,8,1999,1999,0,7.08229763200546,5.407762715750125,14.923808477528233,330521.92
7,34.7709670133943,2.0,410.0,384.0,26.2406775666001,2,7,1999,1999,0,16.049574940745757,11.204495012747543,43.24625678898149,232682.4
8,48.24779707343759,3.0,810.0,1455.0,42.31541735975814,2,10,2000,2000,1,7.08229763200546,5.407762715750125,14.923808477528233,463894.58
8,42.367938903884195,3.0,815.0,2024.0,51.57259687953627,2,7,1994,1995,0,7.08229763200546,5.407762715750125,14.923808477528233,399234.54
7,42.347062073327606,2.0,647.0,1070.0,34.87376199027574,2,7,1995,1996,0,7.08229763200546,5.407762715750125,14.923808477528233,283125.43
8,44.07887527957171,2.0,623.0,1173.0,37.5055293429782,2,8,1993,1994,1,7.08229763200546,5.407762715750125,14.923808477528233,318787.07
8,38.240921534488066,3.0,972.0,1696.0,46.17089805504827,2,7,2008,2008,1,7.08229763200546,5.407762715750125,14.923808477528233,411145.51
8,37.774084306008376,3.0,726.0,1614.0,45.56307219482213,2,7,2008,2008,0,7.08229763200546,5.407762715750125,14.923808477528233,394787.59
8,38.313855538043924,3.0,844.0,1702.0,46.26591918965999,2,7,2007,2007,1,7.08229763200546,5.407762715750125,14.923808477528233,400031.94
8,34.79901475469009,2.0,492.0,1422.0,41.705662166066325,2,7,2006,2006,0,7.08229763200546,0.0,14.923808477528233,286379.79
9,46.51218955565534,3.0,795.0,2458.0,57.045028443822716,2,9,2005,2006,0,0.0,0.0,0.0,425656.46
7,34.85500944619326,2.0,529.0,1436.0,41.77799896272461,2,6,2008,2009,0,7.08229763200546,0.0,14.923808477528233,253942.07
7,34.37470677995076,2.0,625.0,1402.0,41.15785848585488,2,7,2008,2008,1,7.08229763200546,5.407762715750125,14.923808477528233,249911.6
9,36.134109161666466,3.0,984.0,1530.0,43.43320608669203,2,7,2007,2008,1,7.08229763200546,5.407762715750125,14.923808477528233,384506.6
8,35.02219473124021,2.0,692.0,1372.0,41.994039176851196,2,6,2006,2007,1,7.08229763200546,5.407762715750125,14.923808477528233,284746.87
8,39.41871038725964,3.0,782.0,900.0,30.268328463745764,2,8,2006,2006,0,7.08229763200546,0.0,14.923808477528233,334719.68
8,39.89133511535938,2.0,517.0,1836.0,48.32505595732466,2,8,2008,2009,0,7.08229763200546,5.407762715750125,14.923808477528233,302606.37
7,37.823632232949045,3.0,711.0,1652.0,45.6275521234468,2,8,2006,2007,1,0.0,5.407762715750125,14.923808477528233,328631.84
7,36.43696464122833,2.0,588.0,1553.0,43.82588911780128,2,6,2003,2004,1,7.08229763200546,5.407762715750125,14.923808477528233,254573.31
7,37.71201218458622,2.0,628.0,812.0,27.450513254985644,2,6,2003,2003,1,7.08229763200546,5.407762715750125,14.923808477528233,252734.03
7,31.58207567218894,2.0,576.0,1218.0,37.56778143066852,1,6,2007,2007,1,7.08229763200546,5.407762715750125,14.923808477528233,237141.29
7,30.297405810105452,2.0,484.0,1141.0,35.92557327633375,1,6,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,226421.45
6,30.58791155361095,0.0,0.0,1158.0,36.29639985308899,1,5,2004,2004,2,7.08229763200546,5.407762715750125,43.24625678898149,182197.65
7,39.61570506571498,2.0,478.0,835.0,29.20548794302772,2,8,2004,2004,1,7.08229763200546,5.407762715750125,14.923808477528233,251302.04
8,35.89442049605044,3.0,845.0,1512.0,43.12263410762693,2,6,2004,2004,1,7.08229763200546,5.407762715750125,14.923808477528233,334288.3
7,29.82738783020408,2.0,576.0,1114.0,35.326268603630204,1,6,2004,2005,2,7.08229763200546,5.407762715750125,14.923808477528233,219674.79
5,29.82738783020408,0.0,0.0,1114.0,35.326268603630204,1,6,2004,2004,2,7.08229763200546,5.407762715750125,43.24625678898149,172729.75
5,29.82738783020408,2.0,576.0,1114.0,35.326268603630204,2,6,2003,2004,2,7.08229763200546,5.407762715750125,43.24625678898149,184519.84
7,35.049943540935864,3.0,788.0,1450.0,42.02990568380655,2,6,2008,2009,1,7.08229763200546,5.407762715750125,14.923808477528233,297475.64
7,42.97695677387936,2.0,559.0,913.0,30.377465200535095,2,8,1996,1997,1,7.08229763200546,5.407762715750125,14.923808477528233,277874.8
6,38.65149485895946,2.0,528.0,816.0,28.091110908978447,2,6,1992,1992,1,7.08229763200546,5.407762715750125,14.923808477528233,232939.7
6,33.35307127728028,2.0,542.0,1332.0,39.84136140540815,2,5,1990,1991,1,7.08229763200546,5.407762715750125,14.923808477528233,194926.5
7,36.266249744310684,2.0,495.0,754.0,25.574734188600143,2,6,1994,1994,1,7.08229763200546,5.407762715750125,14.923808477528233,242702.1
6,34.34614150125129,2.0,465.0,676.0,23.582925057655412,2,6,1986,1986,1,16.049574940745757,5.407762715750125,43.24625678898149,184387.5
6,40.41177210732808,2.0,612.0,0.0,31.727385122624984,2,8,1981,1981,2,16.049574940745757,11.204495012747543,43.24625678898149,178825.4
5,27.31409029728242,2.0,400.0,980.0,32.13606999284954,1,5,1962,1962,2,16.049574940745757,11.204495012747543,43.24625678898149,154195.5
5,24.826908856094754,2.0,732.0,864.0,29.004279627926312,1,5,1961,1961,2,16.049574940745757,11.204495012747543,43.24625678898149,150059.25
5,24.826908856094754,1.0,440.0,864.0,29.004279627926312,1,5,1961,1961,2,16.049574940745757,11.204495012747543,43.24625678898149,149069.25
5,28.09904920681589,1.0,288.0,1024.0,33.12977472282891,2,5,1965,1965,2,16.049574940745757,11.204495012747543,43.24625678898149,153924.25
5,25.89836947840479,1.0,300.0,912.0,30.35022785762737,1,6,1963,1995,1,7.08229763200546,11.204495012747543,14.923808477528233,164690.5
5,25.89836947840479,1.0,252.0,912.0,30.35022785762737,1,6,1962,1962,2,16.049574940745757,11.204495012747543,43.24625678898149,155323.75
8,41.8519178776723,3.0,864.0,2014.0,50.894495054051674,2,6,1980,1980,1,7.08229763200546,5.407762715750125,14.923808477528233,390539.72
7,38.94926391567995,2.0,524.0,975.0,32.0090720502015,2,7,1991,2008,2,7.08229763200546,5.407762715750125,14.923808477528233,262997.06
7,50.86452896571905,3.0,704.0,1376.0,40.67532056766769,2,9,2004,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,362324.08
6,38.60353152071814,2.0,561.0,1726.0,46.64348020150054,2,6,2008,2008,0,7.08229763200546,5.407762715750125,14.923808477528233,229758.34
6,32.18849931521807,2.0,641.0,1145.0,38.345055331727615,1,5,2008,2008,0,7.08229763200546,5.407762715750125,14.923808477528233,204651.58
6,35.89442049605044,2.0,440.0,756.0,25.64230887455122,2,4,2000,2000,2,7.08229763200546,5.407762715750125,14.923808477528233,204845.4
7,35.07765965018736,2.0,506.0,691.0,24.13668427529012,2,6,1999,1999,2,7.08229763200546,5.407762715750125,14.923808477528233,229378.3
8,38.21656381130314,2.0,642.0,1694.0,46.13916753482262,2,5,1977,2008,0,0.0,5.407762715750125,0.0,319252.54
7,38.77101430616078,2.0,540.0,1740.0,46.86189216068751,1,7,1981,1981,1,7.08229763200546,5.407762715750125,14.923808477528233,234903.52
8,46.593631820336135,2.0,527.0,392.0,42.68639290149818,2,5,1976,1976,2,16.049574940745757,11.204495012747543,14.923808477528233,296709.73
7,42.40964608290428,2.0,784.0,752.0,38.9248065403963,2,7,1974,1974,1,7.08229763200546,11.204495012747543,43.24625678898149,267024.06
6,47.84237019535371,2.0,515.0,932.0,38.64633116538411,2,8,1967,1997,1,7.08229763200546,11.204495012747543,43.24625678898149,238480.9
5,33.41270657171756,2.0,502.0,1288.0,39.918110758265584,2,6,1969,1969,1,16.049574940745757,5.407762715750125,43.24625678898149,170980.63
6,31.5496792383805,1.0,336.0,1216.0,37.52629485688325,1,5,1969,1969,2,16.049574940745757,11.204495012747543,43.24625678898149,152247.9
7,44.624191693135884,2.0,520.0,908.0,39.53243014855223,1,8,1977,1992,1,7.08229763200546,5.407762715750125,43.24625678898149,262652.18
5,24.826908856094754,1.0,312.0,864.0,29.004279627926312,1,5,1967,1967,0,16.049574940745757,11.204495012747543,43.24625678898149,161569.75
5,36.632469994343296,2.0,440.0,1568.0,44.07953732922621,1,7,1967,1967,2,16.049574940745757,11.204495012747543,43.24625678898149,165588.2
7,42.347062073327606,2.0,498.0,1165.0,36.447682649624895,2,8,1974,1974,1,16.049574940745757,11.204495012747543,43.24625678898149,251275.68
6,33.17320830716458,2.0,495.0,1232.0,39.60995570333351,2,5,1971,1971,1,16.049574940745757,5.407762715750125,43.24625678898149,177885.74
4,25.504220483182166,2.0,396.0,894.0,29.8545304819095,1,5,1960,1960,2,16.049574940745757,11.204495012747543,43.24625678898149,150026.16
5,24.826908856094754,1.0,308.0,864.0,29.004279627926312,1,5,1959,1959,2,16.049574940745757,11.204495012747543,43.24625678898149,149280.25
4,33.79654091394325,3.0,768.0,1040.0,40.41238868797102,1,6,1957,1957,1,16.049574940745757,11.204495012747543,43.24625678898149,168047.96
5,38.62752435547844,2.0,576.0,1048.0,46.67476369843972,2,7,1956,1956,2,16.049574940745757,11.204495012747543,43.24625678898149,152581.82
5,33.06761626173824,2.0,610.0,1313.0,39.4741565020334,1,6,1961,1995,1,7.08229763200546,11.204495012747543,43.24625678898149,173181.0
5,32.747797865104445,2.0,520.0,1292.0,39.06308226786407,1,6,1964,1964,2,16.049574940745757,11.204495012747543,43.24625678898149,164743.63
5,43.160186851872005,2.0,549.0,744.0,27.849270586977944,2,7,1965,1965,0,16.049574940745757,11.204495012747543,43.24625678898149,199056.0
6,36.73610480447881,2.0,368.0,1208.0,44.214042173399044,1,7,1961,1961,0,7.08229763200546,11.204495012747543,43.24625678898149,212628.86
5,26.908944414000707,1.0,330.0,960.0,31.624157617723558,1,5,1955,1955,1,16.049574940745757,11.204495012747543,43.24625678898149,146572.75
6,38.17998353701649,2.0,550.0,1680.0,46.09151825686165,1,5,1967,1967,2,16.049574940745757,11.204495012747543,14.923808477528233,207268.14
6,35.09150547371316,2.0,530.0,1453.0,42.08363098306479,2,6,1961,1961,1,16.049574940745757,11.204495012747543,43.24625678898149,188757.22
6,36.61948479908416,2.0,542.0,1562.0,44.06268659551598,2,5,1966,2008,2,7.08229763200546,11.204495012747543,43.24625678898149,208515.0
5,30.348969810264794,1.0,286.0,1169.0,35.991371138528415,1,6,1956,1956,1,16.049574940745757,11.204495012747543,14.923808477528233,151762.5
7,33.30824067468568,2.0,441.0,1329.0,39.783673423082526,1,5,1960,1960,2,16.049574940745757,11.204495012747543,43.24625678898149,227619.57
6,27.4737141656563,1.0,297.0,988.0,32.337942314534146,2,6,1959,1998,2,7.08229763200546,11.204495012747543,14.923808477528233,171749.38333333333
5,31.321513427477047,1.0,304.0,1202.0,37.23421505175908,1,6,1956,1956,1,16.049574940745757,11.204495012747543,43.24625678898149,156064.5
5,34.087447079647255,1.0,350.0,1382.0,40.787333388304624,1,6,1955,1955,2,7.08229763200546,11.204495012747543,43.24625678898149,147149.5
4,31.288717216673557,1.0,294.0,1200.0,37.19224741547416,1,6,1956,1956,2,16.049574940745757,11.204495012747543,43.24625678898149,143351.34
5,40.23189787151044,2.0,495.0,1866.0,48.77057776561194,2,8,1958,1958,2,16.049574940745757,11.204495012747543,43.24625678898149,151133.79
6,28.89007631345212,1.0,297.0,1062.0,34.13363284650801,1,6,1954,1954,2,16.049574940745757,11.204495012747543,43.24625678898149,145769.5
5,29.79213592828302,2.0,480.0,631.0,35.28135351738426,1,5,1951,1951,2,16.049574940745757,11.204495012747543,43.24625678898149,139133.0
5,23.106847412021683,1.0,240.0,793.0,26.854190964284744,1,4,1945,1950,2,2.0802220739614103,11.204495012747543,43.24625678898149,122077.25
5,28.30936292295455,1.0,230.0,1031.0,33.39643495204599,1,5,1952,2005,2,7.08229763200546,11.204495012747543,14.923808477528233,145812.5
5,31.45219350943236,1.0,616.0,0.0,37.40147834281632,1,7,1953,1953,0,16.049574940745757,11.204495012747543,43.24625678898149,144775.17
7,36.09432596851291,2.0,410.0,699.0,27.107293415184646,1,6,1948,1999,2,16.049574940745757,11.204495012747543,43.24625678898149,244696.0
5,31.288717216673557,1.0,246.0,1200.0,37.19224741547416,1,6,1950,1950,0,16.049574940745757,11.204495012747543,43.24625678898149,153321.25
3,23.08128614233116,1.0,366.0,792.0,26.82234105032851,1,4,1958,1958,2,16.049574940745757,11.204495012747543,43.24625678898149,124670.69
5,33.64968190562378,2.0,720.0,676.0,22.740107321355527,2,7,1939,2006,2,7.08229763200546,11.204495012747543,43.24625678898149,164768.0
4,28.460891317384537,1.0,281.0,405.0,24.281696429116444,1,6,1900,2003,2,16.049574940745757,1.7834581122710063,14.923808477528233,131773.21
5,29.18320365354172,1.0,264.0,1054.0,34.50624667272958,1,6,1925,1950,2,0.0,11.204495012747543,43.24625678898149,120800.5
4,45.470675351218595,2.0,528.0,1313.0,39.4741565020334,2,8,1915,1950,2,7.08229763200546,11.204495012747543,43.24625678898149,152095.95
7,38.167778432430346,2.0,624.0,560.0,30.835824271016083,2,5,1910,2008,2,7.08229763200546,11.204495012747543,14.923808477528233,269649.05
2,17.0729506541584,0.0,0.0,416.0,19.42696708299366,1,4,1940,1950,2,7.08229763200546,1.7834581122710063,3.176181137068769,101770.47
5,24.407327734859326,2.0,576.0,720.0,28.478573526517522,1,4,1920,1950,0,7.08229763200546,11.204495012747543,43.24625678898149,128563.0
3,21.266088337685442,1.0,320.0,630.0,24.568516729226413,1,4,1890,1998,2,16.049574940745757,11.204495012747543,43.24625678898149,113181.83
6,46.99764357198219,3.0,907.0,1248.0,38.183116073526975,2,12,1969,1969,1,16.049574940745757,11.204495012747543,43.24625678898149,232125.64
6,34.058522548595164,1.0,364.0,1380.0,40.75004016257352,1,6,1963,1963,2,16.049574940745757,11.204495012747543,43.24625678898149,156121.9
6,28.479749314469064,2.0,480.0,1040.0,33.612598519172025,1,6,1967,1967,1,16.049574940745757,11.204495012747543,3.176181137068769,175099.75
6,26.72369005666521,2.0,480.0,951.0,31.3903081278614,1,6,1958,2007,2,7.08229763200546,11.204495012747543,14.923808477528233,166435.25
6,29.668267934629707,1.0,308.0,1105.0,35.123568317996195,1,5,1957,1957,2,16.049574940745757,11.204495012747543,43.24625678898149,146683.5
6,30.314608179842438,1.0,384.0,160.0,35.947523133291895,1,5,1958,1958,1,16.049574940745757,5.407762715750125,43.24625678898149,132060.06
6,30.15926534721446,2.0,900.0,795.0,25.94366330624421,1,5,1950,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,145592.71
